file1 file2 simple eppstein hanke 
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_9_25.csv 21 23 23
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_10_25.csv 31 35 36
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_11_25.csv 28 29 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_12_25.csv 30 31 35
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_1_25.csv 30 31 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_2_25.csv 29 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_3_25.csv 26 29 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_4_25.csv 30 33 36
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_5_25.csv 27 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_6_25.csv 30 31 32
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_7_25.csv 35 38 42
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_8_25.csv 35 37 41
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_9_25.csv 28 30 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_10_25.csv 30 32 32
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_11_25.csv 30 31 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_12_25.csv 26 28 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_1_25.csv 32 33 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_2_25.csv 27 28 28
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_3_25.csv 26 27 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_4_25.csv 24 24 25
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_5_25.csv 26 27 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_6_25.csv 32 33 34
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_7_25.csv 29 31 32
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_8_25.csv 35 40 41
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_9_25.csv 28 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2006_12_25.csv 29 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2006_1_25.csv 21 21 21
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2006_2_25.csv 31 31 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_10_25.csv 31 36 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_11_25.csv 27 30 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_12_25.csv 32 35 36
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_1_25.csv 25 27 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_2_25.csv 29 30 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_3_25.csv 31 34 34
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_4_25.csv 31 34 35
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_5_25.csv 33 38 42
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_6_25.csv 24 24 25
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_7_25.csv 32 33 34
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_8_25.csv 35 37 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_9_25.csv 31 31 34
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_10_25.csv 24 25 25
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_11_25.csv 29 34 35
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_12_25.csv 31 34 35
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_1_25.csv 28 28 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_2_25.csv 28 28 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_3_25.csv 35 35 37
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_4_25.csv 27 27 28
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_5_25.csv 26 27 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_6_25.csv 35 38 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_7_25.csv 30 36 41
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_8_25.csv 25 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_9_25.csv 27 27 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_10_25.csv 29 30 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_11_25.csv 20 20 20
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_12_25.csv 30 32 32
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_1_25.csv 23 23 23
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_2_25.csv 29 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_3_25.csv 26 27 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_4_25.csv 33 36 37
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_5_25.csv 29 30 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_6_25.csv 28 30 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_7_25.csv 28 31 33
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_8_25.csv 28 30 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_9_25.csv 32 38 39
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_1_25.csv 26 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_2_25.csv 30 33 37
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_3_25.csv 28 36 42
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_4_25.csv 23 25 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_5_25.csv 22 23 23
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_6_25.csv 25 28 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_7_25.csv 21 23 23
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_8_25.csv 25 27 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_9_25.csv 28 31 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_10_25.csv 30 38 42
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_11_25.csv 23 29 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_12_25.csv 28 34 35
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_1_25.csv 24 26 26
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_2_25.csv 24 27 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_3_25.csv 21 23 27
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_4_25.csv 19 20 23
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_5_25.csv 16 17 18
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_6_25.csv 26 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_7_25.csv 28 36 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_8_25.csv 33 37 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_9_25.csv 20 22 22
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_10_25.csv 24 25 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_11_25.csv 24 28 28
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_12_25.csv 26 32 32
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_1_25.csv 30 33 33
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_2_25.csv 31 36 38
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_3_25.csv 28 31 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_4_25.csv 32 38 41
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_5_25.csv 22 23 24
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_6_25.csv 23 23 25
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_7_25.csv 35 40 44
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_8_25.csv 32 36 36
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_9_25.csv 34 41 42
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_10_25.csv 27 29 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_11_25.csv 38 42 43
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_12_25.csv 29 30 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_1_25.csv 31 36 39
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_2_25.csv 30 37 37
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_3_25.csv 37 47 54
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_4_25.csv 28 29 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_5_25.csv 23 26 29
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_6_25.csv 30 32 36
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_7_25.csv 28 31 31
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_8_25.csv 34 37 40
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_9_25.csv 35 37 37
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_10_25.csv 27 29 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_11_25.csv 29 32 33
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_12_25.csv 29 35 37
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_1_25.csv 27 30 30
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_2_25.csv 34 39 41
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_3_25.csv 31 32 33
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_4_25.csv 18 19 19
